,MMSI,LAT,LON,VesselName
8695,367552480,38.94892,-74.90714,AMERICAN STAR
8696,367552480,38.94977,-74.90887,AMERICAN STAR
8697,367552480,38.94977,-74.90887,AMERICAN STAR
8698,367552480,38.94977,-74.90887,AMERICAN STAR
8699,367552480,38.94977,-74.90887,AMERICAN STAR
8700,367552480,38.94977,-74.90887,AMERICAN STAR
8701,367552480,38.94977,-74.90887,AMERICAN STAR
8702,367552480,38.94977,-74.90886,AMERICAN STAR
8703,367552480,38.94977,-74.90886,AMERICAN STAR
8704,367552480,38.94977,-74.90886,AMERICAN STAR
8705,367552480,38.94977,-74.90886,AMERICAN STAR
8706,367552480,38.94977,-74.90886,AMERICAN STAR
8707,367552480,38.94977,-74.90886,AMERICAN STAR
8708,367552480,38.94977,-74.90886,AMERICAN STAR
8709,367552480,38.94977,-74.90886,AMERICAN STAR
8710,367552480,38.94977,-74.90886,AMERICAN STAR
8711,367552480,38.94978,-74.90886,AMERICAN STAR
8712,367552480,38.94978,-74.90886,AMERICAN STAR
8713,367552480,38.94978,-74.90886,AMERICAN STAR
8714,367552480,38.94978,-74.90886,AMERICAN STAR
8715,367552480,38.94978,-74.90886,AMERICAN STAR
8716,367552480,38.94978,-74.90886,AMERICAN STAR
8717,367552480,38.94979,-74.90886,AMERICAN STAR
8718,367552480,38.94979,-74.90886,AMERICAN STAR
8719,367552480,38.94979,-74.90886,AMERICAN STAR
8720,367552480,38.94979,-74.90886,AMERICAN STAR
8721,367552480,38.94979,-74.90886,AMERICAN STAR
8722,367552480,38.9498,-74.90886,AMERICAN STAR
8723,367552480,38.9498,-74.90886,AMERICAN STAR
8724,367552480,38.9498,-74.90886,AMERICAN STAR
8725,367552480,38.94979,-74.90886,AMERICAN STAR
8726,367552480,38.9498,-74.90886,AMERICAN STAR
8727,367552480,38.9498,-74.90886,AMERICAN STAR
8728,367552480,38.9498,-74.90886,AMERICAN STAR
8729,367552480,38.9498,-74.90886,AMERICAN STAR
8730,367552480,38.9498,-74.90886,AMERICAN STAR
8731,367552480,38.9498,-74.90886,AMERICAN STAR
8732,367552480,38.9498,-74.90886,AMERICAN STAR
8733,367552480,38.9498,-74.90886,AMERICAN STAR
8734,367552480,38.9498,-74.90886,AMERICAN STAR
8735,367552480,38.9498,-74.90886,AMERICAN STAR
8736,367552480,38.9498,-74.90886,AMERICAN STAR
8737,367552480,38.9498,-74.90886,AMERICAN STAR
8738,367552480,38.9498,-74.90886,AMERICAN STAR
8739,367552480,38.9498,-74.90886,AMERICAN STAR
8740,367552480,38.9498,-74.90886,AMERICAN STAR
8741,367552480,38.9498,-74.90886,AMERICAN STAR
8742,367552480,38.9498,-74.90886,AMERICAN STAR
8743,367552480,38.9498,-74.90886,AMERICAN STAR
8744,367552480,38.9498,-74.90886,AMERICAN STAR
8745,367552480,38.9498,-74.90886,AMERICAN STAR
8746,367552480,38.9498,-74.90886,AMERICAN STAR
8747,367552480,38.94979,-74.90886,AMERICAN STAR
8748,367552480,38.94979,-74.90886,AMERICAN STAR
8749,367552480,38.94979,-74.90886,AMERICAN STAR
8750,367552480,38.94979,-74.90886,AMERICAN STAR
8751,367552480,38.94979,-74.90886,AMERICAN STAR
8752,367552480,38.94979,-74.90886,AMERICAN STAR
8753,367552480,38.94979,-74.90886,AMERICAN STAR
8754,367552480,38.94979,-74.90886,AMERICAN STAR
8755,367552480,38.94978,-74.90885,AMERICAN STAR
8756,367552480,38.94978,-74.90885,AMERICAN STAR
8757,367552480,38.94978,-74.90885,AMERICAN STAR
8758,367552480,38.94978,-74.90885,AMERICAN STAR
8759,367552480,38.94972,-74.90871,AMERICAN STAR
8760,367552480,38.94939,-74.9083,AMERICAN STAR
8761,367552480,38.9491,-74.90784,AMERICAN STAR
8762,367552480,38.9486,-74.90643,AMERICAN STAR
8763,367552480,38.94837,-74.90314,AMERICAN STAR
8764,367552480,38.94874,-74.89965,AMERICAN STAR
8765,367552480,38.94922,-74.89623,AMERICAN STAR
8766,367552480,38.94948,-74.89397,AMERICAN STAR
8767,367552480,38.95005,-74.89043,AMERICAN STAR
8768,367552480,38.95064,-74.88697,AMERICAN STAR
8769,367552480,38.95112,-74.88343,AMERICAN STAR
8770,367552480,38.95127,-74.8797,AMERICAN STAR
8771,367552480,38.95047,-74.87599,AMERICAN STAR
8772,367552480,38.94806,-74.87339,AMERICAN STAR
8773,367552480,38.94624,-74.87195,AMERICAN STAR
8774,367552480,38.9435,-74.8697,AMERICAN STAR
8775,367552480,38.94089,-74.86747,AMERICAN STAR
8776,367552480,38.93834,-74.86524,AMERICAN STAR
8777,367552480,38.93542,-74.86354,AMERICAN STAR
8778,367552480,38.93403,-74.86582,AMERICAN STAR
8779,367552480,38.93399,-74.86697,AMERICAN STAR
8780,367552480,38.9341,-74.86818,AMERICAN STAR
8781,367552480,38.93464,-74.86903,AMERICAN STAR
8782,367552480,38.93475,-74.87009,AMERICAN STAR
8783,367552480,38.93353,-74.87096,AMERICAN STAR
8784,367552480,38.93326,-74.8726,AMERICAN STAR
8785,367552480,38.93297,-74.87438,AMERICAN STAR
8786,367552480,38.93224,-74.87575,AMERICAN STAR
8787,367552480,38.92989,-74.87606,AMERICAN STAR
8788,367552480,38.92887,-74.87834,AMERICAN STAR
8789,367552480,38.92959,-74.87905,AMERICAN STAR
8790,367552480,38.93006,-74.87829,AMERICAN STAR
8791,367552480,38.9288,-74.87928,AMERICAN STAR
8792,367552480,38.92803,-74.88072,AMERICAN STAR
8793,367552480,38.92721,-74.88223,AMERICAN STAR
8794,367552480,38.92716,-74.88381,AMERICAN STAR
8795,367552480,38.92709,-74.88546,AMERICAN STAR
8796,367552480,38.92703,-74.88689,AMERICAN STAR
8797,367552480,38.92708,-74.88808,AMERICAN STAR
8798,367552480,38.92833,-74.88962,AMERICAN STAR
8799,367552480,38.92857,-74.89065,AMERICAN STAR
8800,367552480,38.92633,-74.88979,AMERICAN STAR
8801,367552480,38.92469,-74.88558,AMERICAN STAR
8802,367552480,38.92227,-74.88197,AMERICAN STAR
8803,367552480,38.91744,-74.87929,AMERICAN STAR
8804,367552480,38.91393,-74.87713,AMERICAN STAR
8805,367552480,38.911,-74.87407,AMERICAN STAR
8806,367552480,38.9086,-74.87044,AMERICAN STAR
8807,367552480,38.90662,-74.86648,AMERICAN STAR
8808,367552480,38.90696,-74.86574,AMERICAN STAR
8809,367552480,38.90557,-74.86718,AMERICAN STAR
8810,367552480,38.90398,-74.86448,AMERICAN STAR
8811,367552480,38.90294,-74.85975,AMERICAN STAR
8812,367552480,38.90328,-74.8548,AMERICAN STAR
8813,367552480,38.90305,-74.84999,AMERICAN STAR
8814,367552480,38.90326,-74.84507,AMERICAN STAR
8815,367552480,38.90311,-74.84174,AMERICAN STAR
8816,367552480,38.90383,-74.83673,AMERICAN STAR
8817,367552480,38.90368,-74.83164,AMERICAN STAR
8818,367552480,38.90337,-74.82653,AMERICAN STAR
8819,367552480,38.90327,-74.82137,AMERICAN STAR
8820,367552480,38.90293,-74.81625,AMERICAN STAR
8821,367552480,38.90472,-74.81156,AMERICAN STAR
8822,367552480,38.9063,-74.80663,AMERICAN STAR
8823,367552480,38.90627,-74.80148,AMERICAN STAR
8824,367552480,38.90699,-74.79629,AMERICAN STAR
8825,367552480,38.90814,-74.79117,AMERICAN STAR
8826,367552480,38.90806,-74.78476,AMERICAN STAR
8827,367552480,38.90539,-74.78074,AMERICAN STAR
8828,367552480,38.90291,-74.77653,AMERICAN STAR
8829,367552480,38.9013,-74.77165,AMERICAN STAR
8830,367552480,38.89918,-74.76717,AMERICAN STAR
8831,367552480,38.8976,-74.76257,AMERICAN STAR
8832,367552480,38.8972,-74.75732,AMERICAN STAR
8833,367552480,38.89886,-74.75243,AMERICAN STAR
8834,367552480,38.90174,-74.74827,AMERICAN STAR
8835,367552480,38.90538,-74.74508,AMERICAN STAR
8836,367552480,38.90609,-74.74177,AMERICAN STAR
8837,367552480,38.90596,-74.74078,AMERICAN STAR
8838,367552480,38.91015,-74.73938,AMERICAN STAR
8839,367552480,38.91447,-74.74105,AMERICAN STAR
8840,367552480,38.9188,-74.74018,AMERICAN STAR
8841,367552480,38.92073,-74.74216,AMERICAN STAR
8842,367552480,38.92065,-74.74355,AMERICAN STAR
8843,367552480,38.91998,-74.74278,AMERICAN STAR
8844,367552480,38.92061,-74.74246,AMERICAN STAR
8845,367552480,38.92456,-74.74474,AMERICAN STAR
8846,367552480,38.92646,-74.74986,AMERICAN STAR
8847,367552480,38.92749,-74.7554,AMERICAN STAR
8848,367552480,38.92846,-74.76091,AMERICAN STAR
8849,367552480,38.92877,-74.7666,AMERICAN STAR
8850,367552480,38.92892,-74.77229,AMERICAN STAR
8851,367552480,38.92924,-74.77799,AMERICAN STAR
8852,367552480,38.92938,-74.78367,AMERICAN STAR
8853,367552480,38.92995,-74.78936,AMERICAN STAR
8854,367552480,38.93057,-74.79507,AMERICAN STAR
8855,367552480,38.93142,-74.80073,AMERICAN STAR
8856,367552480,38.93211,-74.80647,AMERICAN STAR
8857,367552480,38.93272,-74.81219,AMERICAN STAR
8858,367552480,38.9332,-74.81797,AMERICAN STAR
8859,367552480,38.93388,-74.82366,AMERICAN STAR
8860,367552480,38.93414,-74.82556,AMERICAN STAR
8861,367552480,38.93462,-74.83135,AMERICAN STAR
8862,367552480,38.93533,-74.83713,AMERICAN STAR
8863,367552480,38.93562,-74.84297,AMERICAN STAR
8864,367552480,38.93606,-74.84875,AMERICAN STAR
8865,367552480,38.93534,-74.85453,AMERICAN STAR
8866,367552480,38.93474,-74.86044,AMERICAN STAR
8867,367552480,38.93771,-74.86402,AMERICAN STAR
8868,367552480,38.94171,-74.86763,AMERICAN STAR
8869,367552480,38.94602,-74.87103,AMERICAN STAR
8870,367552480,38.95,-74.8747,AMERICAN STAR
8871,367552480,38.95147,-74.87815,AMERICAN STAR
8872,367552480,38.95126,-74.88345,AMERICAN STAR
8873,367552480,38.95068,-74.88808,AMERICAN STAR
8874,367552480,38.95007,-74.89193,AMERICAN STAR
8875,367552480,38.94951,-74.89591,AMERICAN STAR
8876,367552480,38.94869,-74.90109,AMERICAN STAR
8877,367552480,38.94886,-74.90698,AMERICAN STAR
8878,367552480,38.94976,-74.90885,AMERICAN STAR
8879,367552480,38.94976,-74.90885,AMERICAN STAR
8880,367552480,38.94975,-74.90885,AMERICAN STAR
8881,367552480,38.94976,-74.90885,AMERICAN STAR
8882,367552480,38.94975,-74.90885,AMERICAN STAR
8883,367552480,38.94976,-74.90885,AMERICAN STAR
8884,367552480,38.94976,-74.90885,AMERICAN STAR
8885,367552480,38.94976,-74.90885,AMERICAN STAR
8886,367552480,38.94976,-74.90885,AMERICAN STAR
8887,367552480,38.94975,-74.90884,AMERICAN STAR
8888,367552480,38.94975,-74.90884,AMERICAN STAR
8889,367552480,38.94975,-74.90884,AMERICAN STAR
8890,367552480,38.94975,-74.90884,AMERICAN STAR
8891,367552480,38.94975,-74.90884,AMERICAN STAR
8892,367552480,38.94975,-74.90884,AMERICAN STAR
8893,367552480,38.94975,-74.90884,AMERICAN STAR
8894,367552480,38.94975,-74.90884,AMERICAN STAR
8895,367552480,38.94975,-74.90884,AMERICAN STAR
8896,367552480,38.94975,-74.90884,AMERICAN STAR
8897,367552480,38.94975,-74.90884,AMERICAN STAR
8898,367552480,38.94974,-74.90884,AMERICAN STAR
8899,367552480,38.94974,-74.90884,AMERICAN STAR
8900,367552480,38.94974,-74.90884,AMERICAN STAR
8901,367552480,38.94974,-74.90884,AMERICAN STAR
8902,367552480,38.94974,-74.90884,AMERICAN STAR
8903,367552480,38.94974,-74.90884,AMERICAN STAR
8904,367552480,38.94974,-74.90884,AMERICAN STAR
8905,367552480,38.94974,-74.90884,AMERICAN STAR
8906,367552480,38.94975,-74.90884,AMERICAN STAR
8907,367552480,38.94975,-74.90884,AMERICAN STAR
8908,367552480,38.94961,-74.90856,AMERICAN STAR
8909,367552480,38.94906,-74.90786,AMERICAN STAR
8910,367552480,38.94867,-74.90653,AMERICAN STAR
8911,367552480,38.94837,-74.90327,AMERICAN STAR
8912,367552480,38.94857,-74.9009,AMERICAN STAR
8913,367552480,38.94904,-74.89736,AMERICAN STAR
8914,367552480,38.94952,-74.89368,AMERICAN STAR
8915,367552480,38.9502,-74.88986,AMERICAN STAR
8916,367552480,38.95091,-74.88593,AMERICAN STAR
8917,367552480,38.95133,-74.88189,AMERICAN STAR
8918,367552480,38.9516,-74.87779,AMERICAN STAR
8919,367552480,38.94987,-74.87453,AMERICAN STAR
8920,367552480,38.94622,-74.87146,AMERICAN STAR
8921,367552480,38.94243,-74.86839,AMERICAN STAR
8922,367552480,38.93851,-74.86543,AMERICAN STAR
8923,367552480,38.93601,-74.86353,AMERICAN STAR
8924,367552480,38.93602,-74.86618,AMERICAN STAR
8925,367552480,38.936,-74.86639,AMERICAN STAR
8926,367552480,38.93613,-74.86659,AMERICAN STAR
8927,367552480,38.93634,-74.86635,AMERICAN STAR
8928,367552480,38.93737,-74.86815,AMERICAN STAR
8929,367552480,38.93747,-74.86861,AMERICAN STAR
8930,367552480,38.93713,-74.87,AMERICAN STAR
8931,367552480,38.93717,-74.87051,AMERICAN STAR
8932,367552480,38.93707,-74.87193,AMERICAN STAR
8933,367552480,38.93752,-74.87239,AMERICAN STAR
8934,367552480,38.93788,-74.8729,AMERICAN STAR
8935,367552480,38.93756,-74.87445,AMERICAN STAR
8936,367552480,38.93806,-74.87612,AMERICAN STAR
8937,367552480,38.93777,-74.87688,AMERICAN STAR
8938,367552480,38.9374,-74.87731,AMERICAN STAR
8939,367552480,38.93742,-74.87738,AMERICAN STAR
8940,367552480,38.937,-74.8786,AMERICAN STAR
8941,367552480,38.93673,-74.87922,AMERICAN STAR
8942,367552480,38.93638,-74.88017,AMERICAN STAR
8943,367552480,38.93689,-74.88108,AMERICAN STAR
8944,367552480,38.93705,-74.88112,AMERICAN STAR
8945,367552480,38.93693,-74.88214,AMERICAN STAR
8946,367552480,38.93641,-74.88329,AMERICAN STAR
8947,367552480,38.93632,-74.88348,AMERICAN STAR
8948,367552480,38.93536,-74.88512,AMERICAN STAR
8949,367552480,38.93412,-74.89006,AMERICAN STAR
8950,367552480,38.93268,-74.89493,AMERICAN STAR
8951,367552480,38.93121,-74.89981,AMERICAN STAR
8952,367552480,38.93039,-74.90316,AMERICAN STAR
8953,367552480,38.92905,-74.90814,AMERICAN STAR
8954,367552480,38.92774,-74.91308,AMERICAN STAR
8955,367552480,38.92699,-74.91641,AMERICAN STAR
8956,367552480,38.92611,-74.92146,AMERICAN STAR
8957,367552480,38.92578,-74.92656,AMERICAN STAR
8958,367552480,38.92583,-74.92995,AMERICAN STAR
8959,367552480,38.92604,-74.93499,AMERICAN STAR
8960,367552480,38.92654,-74.93834,AMERICAN STAR
8961,367552480,38.92721,-74.94339,AMERICAN STAR
8962,367552480,38.9276,-74.94677,AMERICAN STAR
8963,367552480,38.92801,-74.95177,AMERICAN STAR
8964,367552480,38.92812,-74.95511,AMERICAN STAR
8965,367552480,38.92797,-74.95996,AMERICAN STAR
8966,367552480,38.92864,-74.963,AMERICAN STAR
8967,367552480,38.93047,-74.967,AMERICAN STAR
8968,367552480,38.93262,-74.97042,AMERICAN STAR
8969,367552480,38.93636,-74.97312,AMERICAN STAR
8970,367552480,38.93966,-74.97426,AMERICAN STAR
8971,367552480,38.94313,-74.97426,AMERICAN STAR
8972,367552480,38.94668,-74.97369,AMERICAN STAR
8973,367552480,38.95026,-74.97306,AMERICAN STAR
8974,367552480,38.9527,-74.97226,AMERICAN STAR
8975,367552480,38.95637,-74.97113,AMERICAN STAR
8976,367552480,38.96008,-74.97028,AMERICAN STAR
8977,367552480,38.9625,-74.96958,AMERICAN STAR
8978,367552480,38.96706,-74.96522,AMERICAN STAR
8979,367552480,38.96741,-74.96045,AMERICAN STAR
8980,367552480,38.96734,-74.95757,AMERICAN STAR
8981,367552480,38.96707,-74.95394,AMERICAN STAR
8982,367552480,38.96686,-74.94886,AMERICAN STAR
8983,367552480,38.96696,-74.9452,AMERICAN STAR
8984,367552480,38.96714,-74.93909,AMERICAN STAR
8985,367552480,38.96616,-74.93509,AMERICAN STAR
8986,367552480,38.96407,-74.92914,AMERICAN STAR
8987,367552480,38.96266,-74.92518,AMERICAN STAR
8988,367552480,38.96103,-74.92048,AMERICAN STAR
8989,367552480,38.95909,-74.91513,AMERICAN STAR
8990,367552480,38.95739,-74.91176,AMERICAN STAR
8991,367552480,38.95555,-74.90857,AMERICAN STAR
8992,367552480,38.95314,-74.90466,AMERICAN STAR
8993,367552480,38.95106,-74.9029,AMERICAN STAR
8994,367552480,38.94929,-74.90415,AMERICAN STAR
8995,367552480,38.94863,-74.90641,AMERICAN STAR
8996,367552480,38.94943,-74.90835,AMERICAN STAR
8997,367552480,38.94976,-74.90885,AMERICAN STAR
8998,367552480,38.94975,-74.90887,AMERICAN STAR
8999,367552480,38.94976,-74.90886,AMERICAN STAR
9000,367552480,38.94976,-74.90886,AMERICAN STAR
9001,367552480,38.94976,-74.90886,AMERICAN STAR
9002,367552480,38.94976,-74.90886,AMERICAN STAR
9003,367552480,38.94976,-74.90886,AMERICAN STAR
9004,367552480,38.94976,-74.90886,AMERICAN STAR
9005,367552480,38.94976,-74.90886,AMERICAN STAR
9006,367552480,38.94976,-74.90886,AMERICAN STAR
9007,367552480,38.94976,-74.90885,AMERICAN STAR
9008,367552480,38.94965,-74.90862,AMERICAN STAR
9009,367552480,38.94908,-74.90791,AMERICAN STAR
9010,367552480,38.94865,-74.90661,AMERICAN STAR
9011,367552480,38.9483,-74.90452,AMERICAN STAR
9012,367552480,38.9486,-74.90093,AMERICAN STAR
9013,367552480,38.94897,-74.89722,AMERICAN STAR
9014,367552480,38.94953,-74.89297,AMERICAN STAR
9015,367552480,38.95023,-74.88913,AMERICAN STAR
9016,367552480,38.9509,-74.88544,AMERICAN STAR
9017,367552480,38.9513,-74.88109,AMERICAN STAR
9018,367552480,38.95098,-74.87714,AMERICAN STAR
9019,367552480,38.9489,-74.87398,AMERICAN STAR
9020,367552480,38.94485,-74.87071,AMERICAN STAR
9021,367552480,38.94078,-74.86729,AMERICAN STAR
9022,367552480,38.93676,-74.86398,AMERICAN STAR
9023,367552480,38.93567,-74.86677,AMERICAN STAR
9024,367552480,38.93637,-74.86766,AMERICAN STAR
9025,367552480,38.93567,-74.86557,AMERICAN STAR
9026,367552480,38.9355,-74.86376,AMERICAN STAR
9027,367552480,38.9357,-74.86146,AMERICAN STAR
9028,367552480,38.93685,-74.86087,AMERICAN STAR
9029,367552480,38.93838,-74.86099,AMERICAN STAR
9030,367552480,38.93901,-74.86084,AMERICAN STAR
9031,367552480,38.93938,-74.86032,AMERICAN STAR
9032,367552480,38.94061,-74.85877,AMERICAN STAR
9033,367552480,38.94135,-74.85868,AMERICAN STAR
9034,367552480,38.94219,-74.85783,AMERICAN STAR
9035,367552480,38.94283,-74.85729,AMERICAN STAR
9036,367552480,38.94271,-74.85696,AMERICAN STAR
9037,367552480,38.94334,-74.85604,AMERICAN STAR
9038,367552480,38.94437,-74.85537,AMERICAN STAR
9039,367552480,38.94553,-74.85462,AMERICAN STAR
9040,367552480,38.94582,-74.85446,AMERICAN STAR
9041,367552480,38.94272,-74.85576,AMERICAN STAR
9042,367552480,38.93841,-74.85762,AMERICAN STAR
9043,367552480,38.93516,-74.86118,AMERICAN STAR
9044,367552480,38.9338,-74.8665,AMERICAN STAR
9045,367552480,38.93342,-74.87195,AMERICAN STAR
9046,367552480,38.93256,-74.87719,AMERICAN STAR
9047,367552480,38.93158,-74.88234,AMERICAN STAR
9048,367552480,38.93032,-74.88745,AMERICAN STAR
9049,367552480,38.92968,-74.89099,AMERICAN STAR
9050,367552480,38.92871,-74.89622,AMERICAN STAR
9051,367552480,38.92768,-74.90137,AMERICAN STAR
9052,367552480,38.92696,-74.90473,AMERICAN STAR
9053,367552480,38.92547,-74.90974,AMERICAN STAR
9054,367552480,38.92341,-74.91422,AMERICAN STAR
9055,367552480,38.92195,-74.91733,AMERICAN STAR
9056,367552480,38.91913,-74.92141,AMERICAN STAR
9057,367552480,38.91832,-74.92461,AMERICAN STAR
9058,367552480,38.92111,-74.92825,AMERICAN STAR
9059,367552480,38.92203,-74.9309,AMERICAN STAR
9060,367552480,38.92163,-74.93089,AMERICAN STAR
9061,367552480,38.92194,-74.93107,AMERICAN STAR
9062,367552480,38.92217,-74.93052,AMERICAN STAR
9063,367552480,38.922,-74.93213,AMERICAN STAR
9064,367552480,38.92211,-74.93213,AMERICAN STAR
9065,367552480,38.92154,-74.93271,AMERICAN STAR
9066,367552480,38.92244,-74.93419,AMERICAN STAR
9067,367552480,38.91983,-74.93337,AMERICAN STAR
9068,367552480,38.91669,-74.9295,AMERICAN STAR
9069,367552480,38.91516,-74.92911,AMERICAN STAR
9070,367552480,38.91113,-74.92542,AMERICAN STAR
9071,367552480,38.90717,-74.92155,AMERICAN STAR
9072,367552480,38.90392,-74.9167,AMERICAN STAR
9073,367552480,38.90144,-74.91415,AMERICAN STAR
9074,367552480,38.89671,-74.91499,AMERICAN STAR
9075,367552480,38.8938,-74.91669,AMERICAN STAR
9076,367552480,38.88949,-74.91857,AMERICAN STAR
9077,367552480,38.88484,-74.9176,AMERICAN STAR
9078,367552480,38.88033,-74.91599,AMERICAN STAR
9079,367552480,38.87572,-74.91662,AMERICAN STAR
9080,367552480,38.87319,-74.91834,AMERICAN STAR
9081,367552480,38.8698,-74.91458,AMERICAN STAR
9082,367552480,38.87017,-74.90845,AMERICAN STAR
9083,367552480,38.87158,-74.90263,AMERICAN STAR
9084,367552480,38.87435,-74.89802,AMERICAN STAR
9085,367552480,38.87823,-74.89569,AMERICAN STAR
9086,367552480,38.88178,-74.89162,AMERICAN STAR
9087,367552480,38.88469,-74.89002,AMERICAN STAR
9088,367552480,38.88857,-74.88665,AMERICAN STAR
9089,367552480,38.89283,-74.88443,AMERICAN STAR
9090,367552480,38.89695,-74.88167,AMERICAN STAR
9091,367552480,38.90133,-74.8794,AMERICAN STAR
9092,367552480,38.90566,-74.87679,AMERICAN STAR
9093,367552480,38.91014,-74.87476,AMERICAN STAR
9094,367552480,38.91305,-74.87322,AMERICAN STAR
9095,367552480,38.91737,-74.87066,AMERICAN STAR
9096,367552480,38.92027,-74.86901,AMERICAN STAR
9097,367552480,38.92471,-74.86673,AMERICAN STAR
9098,367552480,38.92905,-74.86498,AMERICAN STAR
9099,367552480,38.9335,-74.86363,AMERICAN STAR
9100,367552480,38.93803,-74.86484,AMERICAN STAR
9101,367552480,38.9437,-74.86939,AMERICAN STAR
9102,367552480,38.94816,-74.87271,AMERICAN STAR
9103,367552480,38.95078,-74.87534,AMERICAN STAR
9104,367552480,38.95161,-74.88071,AMERICAN STAR
9105,367552480,38.95114,-74.88551,AMERICAN STAR
9106,367552480,38.9504,-74.89,AMERICAN STAR
9107,367552480,38.94999,-74.89288,AMERICAN STAR
9108,367552480,38.94927,-74.89733,AMERICAN STAR
9109,367552480,38.9487,-74.9066,AMERICAN STAR
9110,367552480,38.94968,-74.90862,AMERICAN STAR
9111,367552480,38.94979,-74.90887,AMERICAN STAR
9112,367552480,38.94979,-74.90887,AMERICAN STAR
9113,367552480,38.94979,-74.90887,AMERICAN STAR
9114,367552480,38.94979,-74.90887,AMERICAN STAR
9115,367552480,38.9498,-74.90886,AMERICAN STAR
9116,367552480,38.9498,-74.90886,AMERICAN STAR
9117,367552480,38.9498,-74.90886,AMERICAN STAR
9118,367552480,38.9498,-74.90886,AMERICAN STAR
9119,367552480,38.9498,-74.90886,AMERICAN STAR
9120,367552480,38.9498,-74.90886,AMERICAN STAR
9121,367552480,38.9498,-74.90886,AMERICAN STAR
9122,367552480,38.9498,-74.90886,AMERICAN STAR
9123,367552480,38.9498,-74.90886,AMERICAN STAR
9124,367552480,38.9498,-74.90886,AMERICAN STAR
9125,367552480,38.9498,-74.90887,AMERICAN STAR
9126,367552480,38.94979,-74.90886,AMERICAN STAR
9127,367552480,38.94979,-74.90886,AMERICAN STAR
9128,367552480,38.94979,-74.90886,AMERICAN STAR
9129,367552480,38.94979,-74.90886,AMERICAN STAR
9130,367552480,38.94979,-74.90886,AMERICAN STAR
9131,367552480,38.9497,-74.90868,AMERICAN STAR
9132,367552480,38.94909,-74.90795,AMERICAN STAR
9133,367552480,38.94871,-74.90669,AMERICAN STAR
9134,367552480,38.94834,-74.90363,AMERICAN STAR
9135,367552480,38.94861,-74.90036,AMERICAN STAR
9136,367552480,38.94901,-74.89702,AMERICAN STAR
9137,367552480,38.94956,-74.8937,AMERICAN STAR
9138,367552480,38.95014,-74.88963,AMERICAN STAR
9139,367552480,38.9507,-74.88621,AMERICAN STAR
9140,367552480,38.95114,-74.88287,AMERICAN STAR
9141,367552480,38.95137,-74.87906,AMERICAN STAR
9142,367552480,38.95026,-74.87511,AMERICAN STAR
9143,367552480,38.94749,-74.87265,AMERICAN STAR
9144,367552480,38.94549,-74.87114,AMERICAN STAR
9145,367552480,38.94254,-74.86886,AMERICAN STAR
9146,367552480,38.93959,-74.86639,AMERICAN STAR
9147,367552480,38.9367,-74.86401,AMERICAN STAR
9148,367552480,38.93531,-74.8666,AMERICAN STAR
9149,367552480,38.93502,-74.87315,AMERICAN STAR
9150,367552480,38.93399,-74.87929,AMERICAN STAR
9151,367552480,38.93371,-74.88134,AMERICAN STAR
9152,367552480,38.93324,-74.88746,AMERICAN STAR
9153,367552480,38.93255,-74.89159,AMERICAN STAR
9154,367552480,38.93154,-74.89781,AMERICAN STAR
9155,367552480,38.93012,-74.90411,AMERICAN STAR
9156,367552480,38.92857,-74.91052,AMERICAN STAR
9157,367552480,38.92726,-74.9171,AMERICAN STAR
9158,367552480,38.92641,-74.92858,AMERICAN STAR
9159,367552480,38.92666,-74.93539,AMERICAN STAR
9160,367552480,38.92726,-74.93819,AMERICAN STAR
9161,367552480,38.92746,-74.9402,AMERICAN STAR
9162,367552480,38.928,-74.94262,AMERICAN STAR
9163,367552480,38.92786,-74.94592,AMERICAN STAR
9164,367552480,38.92787,-74.94728,AMERICAN STAR
9165,367552480,38.92776,-74.94857,AMERICAN STAR
9166,367552480,38.92833,-74.95314,AMERICAN STAR
9167,367552480,38.92828,-74.96018,AMERICAN STAR
9168,367552480,38.92866,-74.96633,AMERICAN STAR
9169,367552480,38.93117,-74.97164,AMERICAN STAR
9170,367552480,38.93441,-74.97432,AMERICAN STAR
9171,367552480,38.9363,-74.97582,AMERICAN STAR
9172,367552480,38.93825,-74.97631,AMERICAN STAR
9173,367552480,38.94033,-74.97635,AMERICAN STAR
9174,367552480,38.94333,-74.97649,AMERICAN STAR
9175,367552480,38.9451,-74.97625,AMERICAN STAR
9176,367552480,38.94664,-74.97683,AMERICAN STAR
9177,367552480,38.94726,-74.97789,AMERICAN STAR
9178,367552480,38.94952,-74.97788,AMERICAN STAR
9179,367552480,38.95107,-74.97709,AMERICAN STAR
9180,367552480,38.95268,-74.97705,AMERICAN STAR
9181,367552480,38.95339,-74.97709,AMERICAN STAR
9182,367552480,38.95484,-74.97793,AMERICAN STAR
9183,367552480,38.95553,-74.97795,AMERICAN STAR
9184,367552480,38.95635,-74.97772,AMERICAN STAR
9185,367552480,38.95857,-74.97744,AMERICAN STAR
9186,367552480,38.95695,-74.97621,AMERICAN STAR
9187,367552480,38.95422,-74.97671,AMERICAN STAR
9188,367552480,38.95036,-74.97725,AMERICAN STAR
9189,367552480,38.94775,-74.97803,AMERICAN STAR
9190,367552480,38.94406,-74.97912,AMERICAN STAR
9191,367552480,38.94036,-74.97969,AMERICAN STAR
9192,367552480,38.93792,-74.97863,AMERICAN STAR
9193,367552480,38.9344,-74.97671,AMERICAN STAR
